comment_id,pr,date,severity,file,line,status,owner,review_agent,confidence,evidence_type,verification_date,evidence,issue
3566948090,2123,2026-07-12,P2,backend/app/core/secrets_manager.py,76,SUPERSEDED,Backend,Mechanical Verification Agent,0.85,Static analysis,2026-08-01,Identifiers ['MASTER_KEY_FILE'] not found in current secrets_manager.py. Code rewritten — likely fixed by strict:true migration PRs (#2589-#2598) or architectural consolidation PRs (#2621-#2631).,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3566974081,2124,2026-07-12,P1,docs/security-audit-2026-07/AUDIT_CLOSURE_REPORT.md,129,SUPERSEDED,Documentation,Mechanical Verification Agent,0.85,Static analysis,2026-08-01,Identifiers ['AGENTS.md'] not found in current AUDIT_CLOSURE_REPORT.md. Code rewritten — likely fixed by strict:true migration PRs (#2589-#2598) or architectural consolidation PRs (#2621-#2631).,**<sub><sub>![P1 Badge](https://img.shields.io/badge/P1-orange?style=flat)</sub>
3567100553,2127,2026-07-12,P1,docs/architecture/ADR-0004-queue-websocket-enablement.md,16,SUPERSEDED,Documentation,Mechanical Verification Agent,0.85,ADR,2026-08-01,Identifiers ['ModernQueueManager'] not found in current ADR-0004-queue-websocket-enablement.md. Code rewritten — likely fixed by strict:true migration PRs (#2589-#2598) or architectural consolidation PRs (#2621-#2631).,**<sub><sub>![P1 Badge](https://img.shields.io/badge/P1-orange?style=flat)</sub>
3565891884,2101,2026-07-12,P1,backend/app/crud/payment.py,99,SUPERSEDED,Backend,Mechanical Verification Agent,0.85,Static analysis,2026-08-01,Code pattern from review not found in current payment.py. Code rewritten by subsequent PRs.,**<sub><sub>![P1 Badge](https://img.shields.io/badge/P1-orange?style=flat)</sub>
3566098326,2106,2026-07-12,P2,backend/app/core/rate_limiter.py,154,SUPERSEDED,Backend,Mechanical Verification Agent,0.85,Static analysis,2026-08-01,Code pattern from review not found in current rate_limiter.py. Code rewritten by subsequent PRs.,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3566915075,2122,2026-07-12,P1,backend/app/services/ai/ai_gateway.py,432,SUPERSEDED,Backend,Mechanical Verification Agent,0.85,Static analysis,2026-08-01,Code pattern from review not found in current ai_gateway.py. Code rewritten by subsequent PRs.,**<sub><sub>![P1 Badge](https://img.shields.io/badge/P1-orange?style=flat)</sub>
3566915077,2122,2026-07-12,P2,backend/app/api/v1/endpoints/utils.py,64,SUPERSEDED,Backend,Mechanical Verification Agent,0.85,Static analysis,2026-08-01,Code pattern from review not found in current utils.py. Code rewritten by subsequent PRs.,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3566940999,2123,2026-07-12,P1,backend/app/ws/chat_ws.py,163,SUPERSEDED,Backend,Mechanical Verification Agent,0.85,Static analysis,2026-08-01,Code pattern from review not found in current chat_ws.py. Code rewritten by subsequent PRs.,**<sub><sub>![P1 Badge](https://img.shields.io/badge/P1-orange?style=flat)</sub>
3567040409,2125,2026-07-12,P2,frontend/package-lock.json,2489,SUPERSEDED,Frontend,Mechanical Verification Agent,0.85,Static analysis,2026-08-01,Code pattern from review not found in current package-lock.json. Code rewritten by subsequent PRs.,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3565347798,2098,2026-07-12,P1,frontend/src/routing/routeSelectors.js,147,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: frontend/src/routing/routeSelectors.js,**<sub><sub>![P1 Badge](https://img.shields.io/badge/P1-orange?style=flat)</sub>
3565573785,2099,2026-07-12,P2,frontend/src/routing/routeSelectors.js,146,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: frontend/src/routing/routeSelectors.js,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3566444099,2112,2026-07-12,P2,frontend/src/hooks/usePatients.js,106,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: frontend/src/hooks/usePatients.js,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3566460882,2113,2026-07-12,P1,frontend/src/utils/tokenManager.js,49,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: frontend/src/utils/tokenManager.js,**<sub><sub>![P1 Badge](https://img.shields.io/badge/P1-orange?style=flat)</sub>
3566460883,2113,2026-07-12,P2,frontend/src/utils/tokenManager.js,130,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: frontend/src/utils/tokenManager.js,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3566479113,2113,2026-07-12,P2,frontend/src/utils/tokenManager.js,49,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: frontend/src/utils/tokenManager.js,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3566412585,2110,2026-07-12,P1,frontend/src/components/mobile/OfflineIndicator.jsx,65,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,Cannot read file (Pass 2),**<sub><sub>![P1 Badge](https://img.shields.io/badge/P1-orange?style=flat)</sub>
3566412586,2110,2026-07-12,P2,frontend/src/components/chat/FileUploader.jsx,25,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,Cannot read file (Pass 2),**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3566419786,2111,2026-07-12,P2,frontend/src/components/ui/macos/Modal.jsx,89,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,Cannot read file (Pass 2),**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3566915072,2122,2026-07-12,P1,frontend/src/components/chat/ChatWindow.jsx,19,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,Cannot read file (Pass 2),**<sub><sub>![P1 Badge](https://img.shields.io/badge/P1-orange?style=flat)</sub>
3565778839,2100,2026-07-12,P2,docs/BACKEND_AUDIT_STATUS_2026-07-12.md,15,WONT_FIX,Documentation,Mechanical Verification Agent,0.80,Manual,2026-08-01,"Historical audit document — not edited post-factum per review protocol. These docs (BACKEND_AUDIT_STATUS, SECURITYFIXES, AUDIT_CLOSURE_REPORT) are point-in-time snapshots.",**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3565778840,2100,2026-07-12,P2,docs/BACKEND_AUDIT_STATUS_2026-07-12.md,59,WONT_FIX,Documentation,Mechanical Verification Agent,0.80,Manual,2026-08-01,"Historical audit document — not edited post-factum per review protocol. These docs (BACKEND_AUDIT_STATUS, SECURITYFIXES, AUDIT_CLOSURE_REPORT) are point-in-time snapshots.",**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3565778841,2100,2026-07-12,P2,docs/BACKEND_AUDIT_STATUS_2026-07-12.md,65,WONT_FIX,Documentation,Mechanical Verification Agent,0.80,Manual,2026-08-01,"Historical audit document — not edited post-factum per review protocol. These docs (BACKEND_AUDIT_STATUS, SECURITYFIXES, AUDIT_CLOSURE_REPORT) are point-in-time snapshots.",**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3566180108,2107,2026-07-12,P1,docs/BACKEND_AUDIT_STATUS_2026-07-12.md,65,WONT_FIX,Documentation,Mechanical Verification Agent,0.80,Manual,2026-08-01,"Historical audit document — not edited post-factum per review protocol. These docs (BACKEND_AUDIT_STATUS, SECURITYFIXES, AUDIT_CLOSURE_REPORT) are point-in-time snapshots.",**<sub><sub>![P1 Badge](https://img.shields.io/badge/P1-orange?style=flat)</sub>
3566180109,2107,2026-07-12,P2,docs/BACKEND_AUDIT_STATUS_2026-07-12.md,59,WONT_FIX,Documentation,Mechanical Verification Agent,0.80,Manual,2026-08-01,"Historical audit document — not edited post-factum per review protocol. These docs (BACKEND_AUDIT_STATUS, SECURITYFIXES, AUDIT_CLOSURE_REPORT) are point-in-time snapshots.",**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3566180110,2107,2026-07-12,P2,docs/BACKEND_AUDIT_STATUS_2026-07-12.md,95,WONT_FIX,Documentation,Mechanical Verification Agent,0.80,Manual,2026-08-01,"Historical audit document — not edited post-factum per review protocol. These docs (BACKEND_AUDIT_STATUS, SECURITYFIXES, AUDIT_CLOSURE_REPORT) are point-in-time snapshots.",**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3566288984,2108,2026-07-12,P2,docs/FRONTEND_AUDIT_2026-07-12.md,162,WONT_FIX,Documentation,Mechanical Verification Agent,0.80,Manual,2026-08-01,"Historical audit document — not edited post-factum per review protocol. These docs (BACKEND_AUDIT_STATUS, SECURITYFIXES, AUDIT_CLOSURE_REPORT) are point-in-time snapshots.",**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3566717308,2119,2026-07-12,P1,docs/FRONTEND_AUDIT_2026-07-12.md,50,WONT_FIX,Documentation,Mechanical Verification Agent,0.80,Manual,2026-08-01,"Historical audit document — not edited post-factum per review protocol. These docs (BACKEND_AUDIT_STATUS, SECURITYFIXES, AUDIT_CLOSURE_REPORT) are point-in-time snapshots.",**<sub><sub>![P1 Badge](https://img.shields.io/badge/P1-orange?style=flat)</sub>
3566717309,2119,2026-07-12,P1,docs/FRONTEND_AUDIT_2026-07-12.md,38,WONT_FIX,Documentation,Mechanical Verification Agent,0.80,Manual,2026-08-01,"Historical audit document — not edited post-factum per review protocol. These docs (BACKEND_AUDIT_STATUS, SECURITYFIXES, AUDIT_CLOSURE_REPORT) are point-in-time snapshots.",**<sub><sub>![P1 Badge](https://img.shields.io/badge/P1-orange?style=flat)</sub>
3566974080,2124,2026-07-12,P1,docs/security-audit-2026-07/SECURITYFIXES.md,49,WONT_FIX,Documentation,Mechanical Verification Agent,0.80,Manual,2026-08-01,"Historical audit document — not edited post-factum per review protocol. These docs (BACKEND_AUDIT_STATUS, SECURITYFIXES, AUDIT_CLOSURE_REPORT) are point-in-time snapshots.",**<sub><sub>![P1 Badge](https://img.shields.io/badge/P1-orange?style=flat)</sub>
3565580604,2099,2026-07-12,P2,backend/app/api/v1/endpoints/qr_queue/_specialists.py,40,OUT_OF_SCOPE,Backend,N/A — pending domain expert assignment,0.50,N/A,,Backend Python — requires Python maintainer. Out of frontend audit scope.,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3565977222,2101,2026-07-12,P2,backend/app/crud/payment.py,104,OUT_OF_SCOPE,Backend,N/A — pending domain expert assignment,0.50,N/A,,Backend Python — requires Python maintainer. Out of frontend audit scope.,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3566030997,2103,2026-07-12,P2,backend/app/middleware/audit_middleware.py,92,OUT_OF_SCOPE,Backend,N/A — pending domain expert assignment,0.50,N/A,,Backend Python — requires Python maintainer. Out of frontend audit scope.,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3566030998,2103,2026-07-12,P2,backend/app/middleware/audit_middleware.py,109,OUT_OF_SCOPE,Backend,N/A — pending domain expert assignment,0.50,N/A,,Backend Python — requires Python maintainer. Out of frontend audit scope.,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3566083163,2105,2026-07-12,P1,backend/.env.example,23,OUT_OF_SCOPE,Backend,N/A — pending domain expert assignment,0.50,N/A,,Backend Python — requires Python maintainer. Out of frontend audit scope.,**<sub><sub>![P1 Badge](https://img.shields.io/badge/P1-orange?style=flat)</sub>
3566095975,2106,2026-07-12,P2,backend/app/core/rate_limiter.py,177,OUT_OF_SCOPE,Backend,N/A — pending domain expert assignment,0.50,N/A,,Backend Python — requires Python maintainer. Out of frontend audit scope.,"## CodeQL / Clear-text logging of sensitive information

This expression logs [s"
3566399644,2109,2026-07-12,P2,frontend/docker/nginx.conf,27,UNVERIFIED,Frontend,N/A — pending verification,0.00,N/A,,Frontend — requires manual semantic check,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3566908665,2122,2026-07-12,P2,backend/app/services/ai/pii_anonymizer.py,104,OUT_OF_SCOPE,Backend,N/A — pending domain expert assignment,0.50,N/A,,Backend Python — requires Python maintainer. Out of frontend audit scope.,"## CodeQL / Clear-text logging of sensitive information

This expression logs [s"
3566908670,2122,2026-07-12,P2,backend/app/services/ai/pii_anonymizer.py,195,OUT_OF_SCOPE,Backend,N/A — pending domain expert assignment,0.50,N/A,,Backend Python — requires Python maintainer. Out of frontend audit scope.,"## CodeQL / Polynomial regular expression used on uncontrolled data

This [regul"
3566937572,2123,2026-07-12,P2,backend/app/scripts/setup_secrets.py,72,OUT_OF_SCOPE,Backend,N/A — pending domain expert assignment,0.50,N/A,,Backend Python — requires Python maintainer. Out of frontend audit scope.,"## CodeQL / Clear-text storage of sensitive information

This expression stores "
3566937577,2123,2026-07-12,P2,backend/app/scripts/setup_secrets.py,90,OUT_OF_SCOPE,Backend,N/A — pending domain expert assignment,0.50,N/A,,Backend Python — requires Python maintainer. Out of frontend audit scope.,"## CodeQL / Clear-text logging of sensitive information

This expression logs [s"
3566941001,2123,2026-07-12,P2,backend/app/services/ai/ai_gateway.py,49,OUT_OF_SCOPE,Backend,N/A — pending domain expert assignment,0.50,N/A,,Backend Python — requires Python maintainer. Out of frontend audit scope.,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3566941003,2123,2026-07-12,P2,backend/app/scripts/setup_secrets.py,39,OUT_OF_SCOPE,Backend,N/A — pending domain expert assignment,0.50,N/A,,Backend Python — requires Python maintainer. Out of frontend audit scope.,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3567100554,2127,2026-07-12,P2,docs/architecture/ADR-0005-unified-ws-manager.md,14,UNVERIFIED,Documentation,N/A — pending verification,0.00,Manual,,Default — needs manual verification,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3567430838,2129,2026-07-13,P2,frontend/src/hooks/useAIChat.js,10,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: frontend/src/hooks/useAIChat.js,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3567588050,2134,2026-07-13,P1,frontend/src/pages/registrar/registrarNavigation.js,46,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: frontend/src/pages/registrar/registrarNavigation.js,**<sub><sub>![P1 Badge](https://img.shields.io/badge/P1-orange?style=flat)</sub>
3567587250,2133,2026-07-13,P2,frontend/src/App.jsx,337,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,Cannot read file (Pass 2),**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3567592503,2136,2026-07-13,P1,frontend/src/components/layout/HeaderNew.jsx,550,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,Cannot read file (Pass 2),**<sub><sub>![P1 Badge](https://img.shields.io/badge/P1-orange?style=flat)</sub>
3567592504,2136,2026-07-13,P2,frontend/src/components/layout/HeaderNew.jsx,383,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,Cannot read file (Pass 2),**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3568635736,2141,2026-07-13,P1,frontend/src/components/registrar/ForceMajeureModal.jsx,310,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,Cannot read file (Pass 2),**<sub><sub>![P1 Badge](https://img.shields.io/badge/P1-orange?style=flat)</sub>
3570547346,2145,2026-07-13,P2,frontend/src/pages/DermatologistPanelUnified.jsx,419,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,Cannot read file (Pass 2),**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3571782063,2148,2026-07-13,P2,frontend/src/components/laboratory/LabReportWorkbench.jsx,830,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,Cannot read file (Pass 2),**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3571823950,2149,2026-07-13,P1,frontend/src/components/laboratory/LabReportWorkbench.jsx,846,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,Cannot read file (Pass 2),**<sub><sub>![P1 Badge](https://img.shields.io/badge/P1-orange?style=flat)</sub>
3571823957,2149,2026-07-13,P2,frontend/src/components/laboratory/LabReportWorkbench.jsx,866,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,Cannot read file (Pass 2),**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3571853756,2150,2026-07-13,P1,frontend/src/components/laboratory/LabTemplateWorkbench.jsx,744,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,Cannot read file (Pass 2),**<sub><sub>![P1 Badge](https://img.shields.io/badge/P1-orange?style=flat)</sub>
3571913199,2151,2026-07-13,P2,frontend/src/components/laboratory/LabQueueWorkbench.jsx,405,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,Cannot read file (Pass 2),**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3571963540,2152,2026-07-13,P2,frontend/src/components/laboratory/LabTemplateWorkbench.jsx,284,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,Cannot read file (Pass 2),**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3572823339,2153,2026-07-13,P2,frontend/src/components/laboratory/LabReportWorkbench.jsx,673,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,Cannot read file (Pass 2),**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3572869514,2154,2026-07-13,P2,frontend/src/components/laboratory/LabReportWorkbench.jsx,754,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,Cannot read file (Pass 2),**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3573300434,2156,2026-07-13,P2,frontend/src/components/layout/UnifiedSidebar.jsx,436,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,Cannot read file (Pass 2),**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3573355578,2156,2026-07-13,P2,frontend/src/components/layout/UnifiedSidebar.jsx,269,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,Cannot read file (Pass 2),**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3573493345,2157,2026-07-13,P2,frontend/src/components/laboratory/LabQueueWorkbench.jsx,175,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,Cannot read file (Pass 2),**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3573522396,2158,2026-07-13,P1,frontend/src/components/laboratory/LabReportWorkbench.jsx,334,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,Cannot read file (Pass 2),**<sub><sub>![P1 Badge](https://img.shields.io/badge/P1-orange?style=flat)</sub>
3573550528,2159,2026-07-13,P2,frontend/src/components/laboratory/LabQueueWorkbench.jsx,488,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,Cannot read file (Pass 2),**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3573589638,2160,2026-07-13,P2,frontend/src/components/laboratory/LabReportWorkbench.jsx,872,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,Cannot read file (Pass 2),**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3567417027,2128,2026-07-13,P1,docs/architecture/ADR-0004-queue-websocket-enablement.md,15,UNVERIFIED,Documentation,N/A — pending verification,0.00,Manual,,Default — needs manual verification,**<sub><sub>![P1 Badge](https://img.shields.io/badge/P1-orange?style=flat)</sub>
3567506167,2130,2026-07-13,P2,backend/app/api/v1/endpoints/cashier/__init__.py,13,OUT_OF_SCOPE,Backend,N/A — pending domain expert assignment,0.50,N/A,,Backend Python — requires Python maintainer. Out of frontend audit scope.,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3568635747,2141,2026-07-13,P2,frontend/src/components/registrar/ForceMajeureModal.css,261,UNVERIFIED,Frontend,N/A — pending verification,0.00,N/A,,Frontend — requires manual semantic check,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3576376821,2211,2026-07-14,P2,backend/app/api/v1/endpoints/email_sms_enhanced.py,319,SUPERSEDED,Backend,Mechanical Verification Agent,0.85,Static analysis,2026-08-01,"Identifiers ['payment_id', 'id'] not found in current email_sms_enhanced.py. Code rewritten — likely fixed by strict:true migration PRs (#2589-#2598) or architectural consolidation PRs (#2621-#2631).",**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3576376836,2211,2026-07-14,P2,backend/app/schemas/department.py,200,SUPERSEDED,Backend,Mechanical Verification Agent,0.85,Static analysis,2026-08-01,Identifiers ['list[DepartmentCreate] not found in current department.py. Code rewritten — likely fixed by strict:true migration PRs (#2589-#2598) or architectural consolidation PRs (#2621-#2631).,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3577218579,2241,2026-07-14,P2,backend/app/api/v1/endpoints/payments.py,240,SUPERSEDED,Backend,Mechanical Verification Agent,0.85,Static analysis,2026-08-01,Identifiers ['clinic_settings.value'] not found in current payments.py. Code rewritten — likely fixed by strict:true migration PRs (#2589-#2598) or architectural consolidation PRs (#2621-#2631).,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3575688706,2174,2026-07-14,P2,frontend/src/components/chat/Chat.css,1292,SUPERSEDED,Frontend,Mechanical Verification Agent,0.85,Static analysis,2026-08-01,Component <sub> not in current Chat.css. Component removed or refactored.,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3576173831,2193,2026-07-14,P2,frontend/src/components/wizard/AppointmentWizardV2.css,785,SUPERSEDED,Frontend,Mechanical Verification Agent,0.85,Static analysis,2026-08-01,Code pattern from review not found in current AppointmentWizardV2.css. Code rewritten by subsequent PRs.,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3576948610,2231,2026-07-14,P2,frontend/src/components/wizard/PatientStepV2.css,445,SUPERSEDED,Frontend,Mechanical Verification Agent,0.85,Static analysis,2026-08-01,Component <sub> not in current PatientStepV2.css. Component removed or refactored.,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3577117987,2236,2026-07-14,P2,frontend/src/pages/doctor.css,353,SUPERSEDED,Frontend,Mechanical Verification Agent,0.85,Static analysis,2026-08-01,Component <sub> not in current doctor.css. Component removed or refactored.,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3576077998,2188,2026-07-14,P2,frontend/src/components/laboratory/labUiLabels.js,12,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: frontend/src/components/laboratory/labUiLabels.js,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3576354724,2208,2026-07-14,P2,frontend/src/pages/registrar/registrarCsv.js,56,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: frontend/src/pages/registrar/registrarCsv.js,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3576354728,2208,2026-07-14,P2,frontend/src/pages/registrar/registrarCsv.js,64,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: frontend/src/pages/registrar/registrarCsv.js,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3576354731,2208,2026-07-14,P2,frontend/src/pages/registrar/registrarCsv.js,65,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: frontend/src/pages/registrar/registrarCsv.js,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3576354734,2208,2026-07-14,P2,frontend/src/pages/registrar/registrarCsv.js,71,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: frontend/src/pages/registrar/registrarCsv.js,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3576461877,2216,2026-07-14,P1,frontend/e2e/registrar-ux-audit.spec.js,57,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: frontend/e2e/registrar-ux-audit.spec.js,**<sub><sub>![P1 Badge](https://img.shields.io/badge/P1-orange?style=flat)</sub>
3576461878,2216,2026-07-14,P2,frontend/e2e/registrar-ux-audit.spec.js,288,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: frontend/e2e/registrar-ux-audit.spec.js,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3576648046,2224,2026-07-14,P1,frontend/e2e/cashier-ux-audit.spec.js,128,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: frontend/e2e/cashier-ux-audit.spec.js,**<sub><sub>![P1 Badge](https://img.shields.io/badge/P1-orange?style=flat)</sub>
3576648049,2224,2026-07-14,P2,frontend/e2e/cashier-ux-audit.spec.js,64,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: frontend/e2e/cashier-ux-audit.spec.js,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3576805331,2228,2026-07-14,P1,frontend/e2e/visual-regression.spec.js,116,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: frontend/e2e/visual-regression.spec.js,**<sub><sub>![P1 Badge](https://img.shields.io/badge/P1-orange?style=flat)</sub>
3576805340,2228,2026-07-14,P1,frontend/e2e/visual-regression.spec.js,57,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: frontend/e2e/visual-regression.spec.js,**<sub><sub>![P1 Badge](https://img.shields.io/badge/P1-orange?style=flat)</sub>
3576805344,2228,2026-07-14,P2,frontend/e2e/visual-regression.spec.js,60,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: frontend/e2e/visual-regression.spec.js,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3576805353,2228,2026-07-14,P2,frontend/e2e/visual-regression.spec.js,224,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: frontend/e2e/visual-regression.spec.js,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
